product_id,month,orders_count,avg_order_value,revenue,return_rate
P5075,2022-07,115,65.09,7485.34,0.0873
P5076,2022-07,114,63.41,7228.78,0.0784
P5077,2022-07,106,70.79,7504.26,0.0696
P5080,2022-07,112,69.94,7833.76,0.0685
P5081,2022-07,108,65.52,7076.03,0.1016
P5082,2022-07,118,70.28,8292.81,0.0628
P5083,2022-07,109,66.94,7296.83,0.0665
P5085,2022-07,277,62.31,17258.66,0.096
P5087,2022-07,116,71.21,8259.91,0.0643
P5088,2022-07,198,70.75,14007.82,0.0746
P5089,2022-07,105,69.75,7323.35,0.1054
P5090,2022-07,110,68.75,7562.52,0.1079
P5091,2022-07,108,69.18,7471.52,0.1003
P5092,2022-07,115,63.26,7275.18,0.0691
P5093,2022-07,115,62.21,7154.7,0.0802
P5095,2022-07,117,71.88,8409.82,0.0877
P5096,2022-07,105,62.94,6608.95,0.1073
P5098,2022-07,114,63.33,7219.43,0.0915
P5099,2022-07,104,63.97,6652.83,0.0621
P5100,2022-07,110,63.61,6996.63,0.1017
P5101,2022-07,114,63.93,7288.31,0.0756
P5102,2022-07,110,70.66,7772.53,0.0692
P5103,2022-07,104,65.21,6782.19,0.088
P5105,2022-07,110,62.42,6865.66,0.0823
P5106,2022-07,106,67.19,7122.62,0.0833
P5108,2022-07,115,71.65,8239.85,0.0777
P5110,2022-07,118,63.48,7490.73,0.0678
P5111,2022-07,118,69.78,8234.45,0.0899
P5112,2022-07,107,66.32,7096.51,0.105
P5114,2022-07,118,64.62,7625.05,0.0793
P5115,2022-07,110,65.71,7227.76,0.1003
P5116,2022-07,112,64.08,7176.66,0.0649
P5117,2022-07,117,69.3,8107.65,0.0972
P5118,2022-07,103,71.0,7313.17,0.1083
P5119,2022-07,118,69.01,8143.76,0.0766
P5120,2022-07,108,72.15,7792.42,0.1095
P5001,2022-08,71,172.21,12226.64,0.1029
P5002,2022-08,75,166.51,12488.11,0.1055
P5005,2022-08,70,170.42,11929.58,0.1083
P5007,2022-08,74,170.47,12614.53,0.0777
P5008,2022-08,72,167.56,12064.0,0.1056
P5009,2022-08,70,165.93,11615.1,0.0935
P5010,2022-08,75,167.47,12560.51,0.0606
P5011,2022-08,156,169.66,26466.67,0.0886
P5012,2022-08,76,164.0,12464.31,0.0838
P5013,2022-08,70,171.16,11981.46,0.079
P5014,2022-08,72,169.19,12181.48,0.065
P5017,2022-08,77,163.23,12568.99,0.0998
P5018,2022-08,75,168.39,12629.04,0.0925
P5019,2022-08,68,164.75,11203.01,0.0671
P5020,2022-08,75,167.04,12528.26,0.1084
P5021,2022-08,68,169.4,11519.46,0.0626
P5022,2022-08,71,166.89,11849.06,0.0863
P5024,2022-08,75,166.54,12490.33,0.0655
P5025,2022-08,118,46.2,5452.17,0.1714
P5027,2022-08,115,53.58,6161.6,0.1793
P5028,2022-08,132,53.68,7085.94,0.1637
P5029,2022-08,116,50.15,5817.19,0.209
P5031,2022-08,131,46.7,6117.43,0.185
P5032,2022-08,125,46.18,5773.05,0.1777
P5033,2022-08,122,54.1,6600.68,0.1618
P5035,2022-08,131,50.61,6630.06,0.1654
P5036,2022-08,126,48.45,6105.2,0.1824
P5037,2022-08,124,53.98,6693.15,0.2051
P5038,2022-08,124,54.1,6707.83,0.1832
P5039,2022-08,120,53.13,6375.7,0.206
P5040,2022-08,123,47.08,5790.82,0.1776
P5041,2022-08,125,51.61,6451.29,0.1698
P5044,2022-08,116,54.59,6332.08,0.1954
P5045,2022-08,124,47.22,5855.9,0.1913
P5046,2022-08,124,45.69,5665.48,0.2004
P5047,2022-08,126,46.54,5863.99,0.1939
P5049,2022-08,97,65.18,6322.53,0.1095
P5050,2022-08,93,70.99,6602.15,0.0813
P5051,2022-08,197,64.75,12755.05,0.0797
P5052,2022-08,95,66.85,6351.03,0.1004
P5054,2022-08,101,66.69,6735.29,0.0696
P5055,2022-08,93,69.29,6443.59,0.074
P5056,2022-08,91,63.91,5815.51,0.0711
P5059,2022-08,102,62.28,6352.32,0.0738
P5060,2022-08,204,62.85,12821.12,0.0968
P5061,2022-08,93,64.09,5960.72,0.0997
P5064,2022-08,94,65.06,6115.35,0.0717
P5065,2022-08,94,68.53,6441.46,0.0603
P5066,2022-08,95,69.61,6612.56,0.0712
P5067,2022-08,101,64.55,6519.62,0.1069
P5068,2022-08,93,67.64,6290.98,0.0675
P5070,2022-08,90,63.08,5677.23,0.0786
P5072,2022-08,91,67.97,6184.91,0.0855
P5073,2022-08,90,62.55,5629.39,0.0966
P5074,2022-08,103,71.52,7367.02,0.0795
P5075,2022-08,96,65.84,6320.71,0.0694
P5076,2022-08,97,63.37,6146.51,0.0828
P5077,2022-08,90,69.67,6270.33,0.0677
P5080,2022-08,93,70.73,6577.6,0.0806
P5081,2022-08,96,65.33,6271.83,0.1088
P5082,2022-08,99,65.0,6434.99,0.0834
P5083,2022-08,97,67.15,6513.16,0.0626
P5085,2022-08,95,62.69,5955.47,0.0789
P5087,2022-08,97,68.55,6649.12,0.0756
P5088,2022-08,90,71.06,6395.62,0.0719
P5089,2022-08,97,64.28,6234.73,0.0867
P5090,2022-08,94,65.27,6135.68,0.079
P5091,2022-08,91,71.6,6515.16,0.0668
P5092,2022-08,100,69.62,6962.06,0.0743
P5093,2022-08,90,70.43,6338.55,0.0784
P5095,2022-08,93,66.13,6149.84,0.0793
P5096,2022-08,101,67.53,6820.16,0.0919
P5098,2022-08,90,69.81,6282.97,0.0743
P5099,2022-08,90,64.79,5831.01,0.0712
P5100,2022-08,35,69.61,2436.48,0.088
P5101,2022-08,90,64.75,5827.29,0.0717
P5102,2022-08,91,62.63,5699.04,0.09
P5103,2022-08,98,63.25,6198.97,0.0937
P5105,2022-08,92,63.83,5872.56,0.0857
P5106,2022-08,102,67.35,6869.49,0.062
P5108,2022-08,93,71.75,6672.79,0.0712
P5110,2022-08,97,62.91,6101.97,0.0634
P5111,2022-08,97,64.91,6296.07,0.0782
P5112,2022-08,93,71.94,6690.27,0.0835
P5114,2022-08,93,65.18,6061.85,0.0998
P5115,2022-08,90,72.11,6490.16,0.097
P5116,2022-08,94,70.08,6587.29,0.1067
P5117,2022-08,95,63.63,6044.54,0.1095
P5118,2022-08,93,69.72,6484.39,0.107
P5119,2022-08,91,63.9,5814.76,0.0824
P5120,2022-08,98,64.1,6281.72,0.0775
P5001,2022-09,77,165.39,12734.75,0.0661
P5002,2022-09,73,168.6,12308.11,0.062
P5005,2022-09,72,163.51,11772.37,0.0878
P5007,2022-09,72,172.47,12418.2,0.0635
P5008,2022-09,73,165.95,12114.35,0.0679
P5009,2022-09,69,172.78,11922.12,0.0659
P5010,2022-09,71,167.6,11899.9,0.0923
P5011,2022-09,74,167.01,12358.8,0.0969
P5012,2022-09,74,164.02,12137.42,0.1047
P5013,2022-09,70,172.88,12101.9,0.0682
P5014,2022-09,75,170.29,12772.08,0.0919
P5017,2022-09,68,163.73,11133.49,0.107
P5018,2022-09,70,172.18,12052.56,0.0706
P5019,2022-09,68,171.48,11660.92,0.0947
P5020,2022-09,72,166.28,11972.12,0.069
P5021,2022-09,71,169.8,12055.94,0.1055
P5022,2022-09,74,168.48,12467.27,0.0919
P5024,2022-09,77,163.08,12556.99,0.0707
P5025,2022-09,117,49.09,5743.36,0.1665
P5027,2022-09,120,50.35,6042.04,0.1761
P5028,2022-09,122,47.67,5816.18,0.1722
P5029,2022-09,116,46.41,5383.22,0.1682
P5031,2022-09,120,47.1,5652.2,0.1808
P5032,2022-09,127,49.83,6328.28,0.162
P5033,2022-09,261,52.41,13678.62,0.1962
P5035,2022-09,118,49.73,5868.2,0.1798
P5036,2022-09,122,54.33,6628.69,0.1854
P5037,2022-09,126,54.89,6916.02,0.2023
P5038,2022-09,118,54.15,6389.17,0.1704
P5039,2022-09,126,54.92,6920.23,0.1848
P5040,2022-09,125,50.06,6257.18,0.1605
P5041,2022-09,124,46.78,5801.02,0.1656
P5044,2022-09,127,48.86,6205.84,0.2087
P5045,2022-09,124,53.38,6619.02,0.1703
P5046,2022-09,129,52.49,6770.61,0.2086
P5047,2022-09,129,51.08,6589.8,0.1631
P5049,2022-09,100,67.54,6753.75,0.0914
P5050,2022-09,95,64.17,6095.87,0.0973
P5051,2022-09,103,69.01,7107.63,0.0621
P5052,2022-09,99,65.48,6482.4,0.0686
P5053,2022-09,96,70.37,6755.5,0.0904
P5054,2022-09,206,72.03,14838.9,0.0693
P5055,2022-09,94,66.11,6214.79,0.1095
P5056,2022-09,93,63.37,5893.41,0.0739
P5059,2022-09,95,62.21,5910.11,0.1096
P5060,2022-09,96,64.6,6201.22,0.0661
P5061,2022-09,99,67.73,6705.05,0.06
P5064,2022-09,96,65.19,6257.98,0.0717
P5065,2022-09,90,65.25,5872.35,0.0679
P5066,2022-09,93,71.41,6641.55,0.0975
P5067,2022-09,90,70.32,6328.72,0.0952
P5068,2022-09,98,63.77,6249.78,0.0739
P5070,2022-09,92,64.33,5918.64,0.0797
P5071,2022-09,93,64.98,6043.13,0.1077
P5072,2022-09,90,71.15,6403.88,0.1069
P5073,2022-09,100,70.22,7021.66,0.0755
P5074,2022-09,99,63.58,6294.22,0.0779
P5075,2022-09,47,70.58,3317.38,0.1078
P5076,2022-09,90,64.26,5783.84,0.0836
P5077,2022-09,90,63.3,5696.72,0.0616
P5080,2022-09,96,70.69,6786.02,0.0903
P5081,2022-09,97,70.09,6798.75,0.0823
P5082,2022-09,94,62.37,5862.4,0.1019
P5083,2022-09,100,65.17,6517.49,0.1018
P5085,2022-09,90,64.27,5784.48,0.0604
P5087,2022-09,103,62.44,6431.83,0.0662
P5088,2022-09,93,69.19,6434.82,0.086
P5089,2022-09,91,65.94,6000.54,0.0636
P5090,2022-09,91,67.0,6097.31,0.099
P5091,2022-09,93,72.14,6709.39,0.0861
P5092,2022-09,100,67.43,6743.4,0.104
P5093,2022-09,98,68.56,6718.96,0.0786
P5095,2022-09,90,69.64,6267.79,0.0991
P5096,2022-09,103,63.9,6582.09,0.0887
P5098,2022-09,94,67.45,6340.07,0.1044
P5099,2022-09,92,64.5,5933.59,0.0671
P5100,2022-09,92,71.34,6563.14,0.0628
P5101,2022-09,91,70.24,6391.45,0.0982
P5102,2022-09,93,66.72,6205.03,0.1072
P5103,2022-09,93,63.68,5922.52,0.0978
P5105,2022-09,92,67.03,6167.02,0.0609
P5106,2022-09,95,67.92,6452.56,0.0917
P5108,2022-09,101,64.09,6473.35,0.0748
P5110,2022-09,95,65.64,6235.48,0.1055
P5111,2022-09,92,67.29,6190.28,0.0865
P5112,2022-09,91,64.7,5887.34,0.089
P5114,2022-09,93,63.45,5900.93,0.087
P5115,2022-09,99,70.94,7023.49,0.0816
P5116,2022-09,97,71.83,6967.12,0.0795
P5117,2022-09,103,62.82,6470.55,0.0912
P5118,2022-09,93,63.72,5926.03,0.066
P5119,2022-09,90,67.91,6112.1,0.0916
P5120,2022-09,97,66.95,6494.1,0.0644
P5001,2022-10,70,165.24,11566.83,0.0601
P5002,2022-10,70,164.57,11519.71,0.1099
P5004,2022-10,74,167.61,12403.49,0.0757
P5005,2022-10,71,169.69,12048.19,0.0736
P5007,2022-10,69,171.05,11802.25,0.1078
P5008,2022-10,73,168.48,12299.1,0.0648
P5009,2022-10,71,165.64,11760.32,0.0877
P5010,2022-10,70,171.94,12035.54,0.1019
P5011,2022-10,68,167.73,11405.81,0.094
P5012,2022-10,70,171.85,12029.67,0.1054
P5013,2022-10,74,171.68,12704.57,0.0739
P5014,2022-10,76,163.27,12408.2,0.0785
P5017,2022-10,74,168.51,12470.08,0.1012
P5018,2022-10,75,165.75,12431.56,0.0945
P5019,2022-10,75,168.57,12643.12,0.085
P5020,2022-10,71,166.04,11788.69,0.0997
P5021,2022-10,71,172.25,12229.84,0.0986
P5022,2022-10,73,172.16,12567.46,0.0992
P5024,2022-10,73,170.76,12465.61,0.0834
P5025,2022-10,126,54.25,6836.01,0.1954
P5027,2022-10,125,46.68,5835.58,0.1643
P5028,2022-10,117,45.92,5372.42,0.2069
P5029,2022-10,124,53.23,6601.04,0.1853
P5031,2022-10,127,51.59,6552.03,0.2041
P5032,2022-10,118,48.07,5672.55,0.2067
P5033,2022-10,130,51.06,6638.0,0.1858
P5034,2022-10,122,48.64,5933.59,0.2034
P5035,2022-10,118,46.57,5495.22,0.192
P5036,2022-10,117,55.27,6466.03,0.1986
P5037,2022-10,126,51.67,6511.02,0.1965
P5038,2022-10,126,49.48,6234.96,0.1674
P5039,2022-10,122,47.38,5779.8,0.1967
P5040,2022-10,123,54.18,6664.01,0.1955
P5041,2022-10,126,45.86,5778.68,0.2077
P5044,2022-10,127,50.47,6409.49,0.2092
P5045,2022-10,122,51.6,6295.48,0.1847
P5046,2022-10,120,46.45,5574.05,0.208
P5047,2022-10,120,51.95,6234.33,0.1634
P5049,2022-10,95,69.64,6615.52,0.0705
P5050,2022-10,91,70.46,6412.09,0.0634
P5051,2022-10,92,66.05,6076.49,0.0749
P5052,2022-10,95,65.84,6254.92,0.0602
P5053,2022-10,90,71.62,6445.68,0.1037
P5054,2022-10,100,64.54,6453.61,0.0889
P5055,2022-10,99,69.98,6927.94,0.0757
P5056,2022-10,98,62.7,6144.91,0.0916
P5059,2022-10,91,70.37,6403.92,0.0677
P5060,2022-10,90,68.81,6192.9,0.0726
P5061,2022-10,94,67.46,6340.91,0.0991
P5064,2022-10,98,67.2,6585.74,0.1053
P5065,2022-10,97,67.7,6567.2,0.1053
P5066,2022-10,92,70.93,6525.18,0.0913
P5067,2022-10,98,67.7,6634.49,0.0717
P5068,2022-10,90,68.24,6141.32,0.0702
P5070,2022-10,102,67.25,6859.64,0.0716
P5071,2022-10,97,67.76,6572.24,0.0891
P5072,2022-10,91,64.68,5885.7,0.0677
P5073,2022-10,100,64.77,6477.03,0.1088
P5074,2022-10,91,63.66,5793.31,0.0675
P5075,2022-10,97,66.4,6440.66,0.083
P5076,2022-10,97,64.29,6236.01,0.0914
P5077,2022-10,101,69.96,7065.53,0.0749
P5080,2022-10,102,65.15,6645.45,0.0919
P5081,2022-10,98,64.77,6347.15,0.0809
P5082,2022-10,95,64.7,6146.14,0.1029
P5083,2022-10,102,66.36,6769.02,0.0751
P5085,2022-10,103,67.88,6991.57,0.1076
P5087,2022-10,93,66.81,6213.73,0.0654
P5088,2022-10,102,71.14,7256.02,0.0773
P5089,2022-10,96,67.72,6501.5,0.1024
P5090,2022-10,90,71.16,6404.19,0.0984
P5091,2022-10,94,68.35,6425.3,0.074
P5092,2022-10,93,66.34,6169.64,0.0893
P5093,2022-10,94,65.16,6125.42,0.0609
P5095,2022-10,94,63.69,5986.96,0.0757
P5096,2022-10,95,63.98,6078.42,0.0852
P5098,2022-10,96,65.94,6330.15,0.1062
P5099,2022-10,97,62.2,6033.5,0.0758
P5100,2022-10,95,68.76,6532.15,0.0821
P5101,2022-10,102,70.88,7229.29,0.0969
P5102,2022-10,96,72.17,6928.74,0.0906
P5103,2022-10,90,67.37,6063.69,0.0886
P5105,2022-10,91,66.36,6039.04,0.0922
P5106,2022-10,97,66.97,6495.78,0.0792
P5108,2022-10,92,68.77,6326.84,0.0876
P5110,2022-10,95,70.72,6718.09,0.0724
P5111,2022-10,95,63.03,5987.59,0.0657
P5112,2022-10,95,70.37,6685.27,0.0943
P5114,2022-10,91,65.33,5944.82,0.0898
P5115,2022-10,93,69.14,6430.09,0.0688
P5116,2022-10,99,69.57,6887.39,0.0759
P5117,2022-10,93,71.01,6604.16,0.0801
P5118,2022-10,94,66.87,6285.58,0.1085
P5119,2022-10,102,71.23,7265.58,0.0923
P5120,2022-10,101,70.26,7096.6,0.0661
P5001,2022-11,118,167.01,19706.93,0.0657
P5002,2022-11,121,172.19,20834.65,0.0716
P5004,2022-11,124,169.52,21019.94,0.0944
P5005,2022-11,126,163.42,20590.37,0.0685
P5007,2022-11,123,170.22,20936.59,0.0723
P5008,2022-11,116,171.58,19903.25,0.1097
P5009,2022-11,117,170.81,19984.39,0.0924
P5010,2022-11,124,167.54,20774.53,0.1035
P5011,2022-11,127,163.64,20782.37,0.093
P5012,2022-11,128,163.97,20988.35,0.064
P5013,2022-11,124,169.95,21073.96,0.0798
P5014,2022-11,125,171.76,21469.6,0.08
P5017,2022-11,116,171.92,19942.21,0.0617
P5018,2022-11,128,170.66,21844.19,0.0692
P5019,2022-11,126,170.37,21466.59,0.1083
P5020,2022-11,129,172.47,22249.26,0.0623
P5021,2022-11,112,170.55,19102.08,0.1065
P5022,2022-11,125,169.44,21180.39,0.1029
P5024,2022-11,119,172.62,20542.28,0.0798
P5025,2022-11,197,45.49,8962.35,0.2065
P5027,2022-11,197,49.31,9714.82,0.181
P5028,2022-11,204,52.17,10643.43,0.1989
P5029,2022-11,199,45.63,9080.32,0.2026
P5031,2022-11,195,46.11,8991.99,0.1734
P5032,2022-11,217,46.14,10012.74,0.1828
P5033,2022-11,198,49.43,9787.53,0.1812
P5034,2022-11,216,47.4,10237.34,0.1923
P5035,2022-11,193,52.49,10131.07,0.1938
P5036,2022-11,206,47.01,9684.98,0.1886
P5037,2022-11,207,49.3,10205.38,0.161
P5038,2022-11,198,46.6,9226.18,0.1883
P5039,2022-11,202,49.39,9977.37,0.1613
P5040,2022-11,206,48.91,10076.25,0.1661
P5041,2022-11,210,50.6,10626.34,0.185
P5044,2022-11,195,55.31,10784.94,0.2043
P5045,2022-11,214,55.34,11842.42,0.1754
P5046,2022-11,215,50.23,10800.01,0.1695
P5047,2022-11,202,54.12,10931.75,0.1976
P5049,2022-11,149,64.09,9550.01,0.0793
P5050,2022-11,149,66.48,9905.41,0.0987
P5051,2022-11,170,63.08,10724.15,0.1039
P5052,2022-11,166,69.73,11575.88,0.0893
P5053,2022-11,158,66.46,10500.44,0.1099
P5054,2022-11,154,68.78,10592.03,0.1066
P5055,2022-11,162,65.48,10608.5,0.063
P5056,2022-11,162,64.92,10516.65,0.0685
P5059,2022-11,163,72.12,11754.89,0.1083
P5060,2022-11,162,69.96,11332.75,0.1014
P5061,2022-11,169,66.78,11285.96,0.096
P5064,2022-11,164,69.57,11408.97,0.1027
P5065,2022-11,159,64.21,10209.79,0.1069
P5066,2022-11,162,67.88,10995.75,0.1055
P5067,2022-11,163,65.08,10607.53,0.0978
P5068,2022-11,156,72.08,11244.27,0.1
P5070,2022-11,158,62.25,9835.82,0.0983
P5071,2022-11,167,63.18,10550.49,0.0679
P5072,2022-11,152,63.05,9583.25,0.1074
P5073,2022-11,169,70.45,11906.13,0.066
P5074,2022-11,158,71.42,11283.84,0.0924
P5075,2022-11,154,66.98,10315.3,0.099
P5076,2022-11,159,67.29,10699.01,0.0603
P5077,2022-11,169,70.59,11930.3,0.0881
P5080,2022-11,150,72.0,10800.34,0.1078
P5081,2022-11,161,65.45,10536.77,0.1099
P5082,2022-11,165,67.5,11137.29,0.0952
P5083,2022-11,163,66.13,10778.86,0.0638
P5085,2022-11,159,64.53,10259.77,0.0973
P5087,2022-11,151,64.59,9752.85,0.0726
P5088,2022-11,153,67.95,10396.75,0.0818
P5089,2022-11,167,68.91,11507.65,0.0843
P5090,2022-11,163,68.23,11121.35,0.0754
P5091,2022-11,156,71.76,11194.86,0.1076
P5092,2022-11,338,67.22,22721.69,0.0738
P5093,2022-11,166,71.48,11865.77,0.0931
P5095,2022-11,160,70.89,11342.48,0.1099
P5096,2022-11,153,67.64,10348.72,0.0869
P5098,2022-11,150,70.42,10562.8,0.1017
P5099,2022-11,167,68.94,11512.38,0.0637
P5100,2022-11,169,70.8,11965.16,0.0792
P5101,2022-11,154,63.89,9839.31,0.079
P5102,2022-11,166,68.94,11444.54,0.0936
P5103,2022-11,152,68.63,10432.34,0.0998
P5105,2022-11,170,65.26,11093.74,0.0759
P5106,2022-11,159,64.33,10228.03,0.0671
P5108,2022-11,162,65.22,10566.42,0.0716
P5110,2022-11,166,64.34,10680.74,0.0884
P5111,2022-11,165,68.05,11227.53,0.0653
P5112,2022-11,156,72.15,11254.7,0.0957
P5114,2022-11,148,65.54,9699.65,0.0703
P5115,2022-11,157,62.81,9860.77,0.0806
P5116,2022-11,158,64.33,10164.69,0.0794
P5117,2022-11,156,64.02,9986.99,0.067
P5118,2022-11,150,62.39,9357.8,0.0678
P5119,2022-11,166,69.61,11555.93,0.0699
P5120,2022-11,158,70.07,11070.32,0.0635
P5001,2022-12,126,163.84,20643.68,0.1049
P5002,2022-12,116,167.24,19399.42,0.1084
P5004,2022-12,128,167.38,21424.22,0.0702
P5005,2022-12,116,171.12,19850.36,0.0659
P5007,2022-12,116,164.94,19133.15,0.0999
P5008,2022-12,123,163.79,20146.26,0.1016
P5009,2022-12,124,168.03,20836.32,0.0864
P5010,2022-12,126,164.43,20718.16,0.0692
P5011,2022-12,120,168.02,20161.9,0.1043
P5012,2022-12,125,170.3,21287.99,0.096
P5013,2022-12,116,168.06,19494.75,0.0629
P5014,2022-12,128,172.82,22120.43,0.0747
P5017,2022-12,124,170.19,21102.95,0.0897
P5018,2022-12,122,165.44,20183.39,0.1062
P5019,2022-12,115,163.17,18764.69,0.0733
P5020,2022-12,119,164.18,19536.87,0.0632
P5021,2022-12,127,164.17,20849.5,0.1066
P5022,2022-12,118,171.21,20202.55,0.0707
P5024,2022-12,126,167.43,21096.52,0.0787
P5025,2022-12,202,45.61,9212.89,0.1953
P5027,2022-12,208,45.86,9539.28,0.2068
P5028,2022-12,197,53.57,10552.86,0.176
P5029,2022-12,382,47.47,18132.4,0.2082
P5031,2022-12,205,49.31,10107.89,0.165
P5032,2022-12,212,53.51,11344.25,0.2011
P5033,2022-12,204,54.07,11029.37,0.1959
P5034,2022-12,198,46.85,9275.99,0.2026
P5035,2022-12,191,46.0,8786.39,0.1619
P5036,2022-12,193,47.38,9143.68,0.2041
P5037,2022-12,204,47.13,9614.82,0.175
P5038,2022-12,191,52.71,10066.94,0.1954
P5039,2022-12,211,54.02,11399.13,0.1845
P5040,2022-12,217,47.26,10254.95,0.1904
P5041,2022-12,216,52.0,11232.8,0.1749
P5044,2022-12,210,52.17,10955.35,0.1817
P5045,2022-12,193,53.24,10275.62,0.1862
P5046,2022-12,194,55.13,10695.88,0.165
P5047,2022-12,103,50.81,5233.89,0.1654
P5049,2022-12,156,64.06,9994.11,0.1034
P5050,2022-12,157,71.4,11209.28,0.0784
P5051,2022-12,156,68.85,10739.92,0.0792
P5052,2022-12,157,70.63,11089.01,0.0626
P5053,2022-12,164,65.03,10665.47,0.0839
P5054,2022-12,300,62.31,18692.33,0.1011
P5055,2022-12,159,69.32,11021.82,0.0679
P5056,2022-12,155,69.27,10736.84,0.0856
P5059,2022-12,163,67.67,11029.56,0.0755
P5060,2022-12,156,65.39,10201.18,0.1034
P5061,2022-12,152,62.96,9569.54,0.0717
P5064,2022-12,156,67.21,10484.31,0.0873
P5065,2022-12,153,65.76,10060.8,0.0689
P5066,2022-12,156,68.86,10741.52,0.0896
P5067,2022-12,149,69.36,10334.41,0.0837
P5068,2022-12,160,62.83,10052.46,0.075
P5070,2022-12,156,67.77,10572.9,0.069
P5071,2022-12,153,68.63,10500.11,0.0611
P5072,2022-12,161,71.57,11523.5,0.1029
P5073,2022-12,161,68.74,11066.38,0.0771
P5074,2022-12,156,65.22,10173.62,0.089
P5075,2022-12,149,63.57,9472.35,0.1085
P5076,2022-12,159,69.33,11023.95,0.0666
P5077,2022-12,159,64.02,10179.37,0.0941
P5080,2022-12,166,70.88,11765.56,0.0645
P5081,2022-12,155,62.55,9695.74,0.0702
P5082,2022-12,157,70.02,10993.61,0.1009
P5083,2022-12,164,66.22,10860.87,0.0803
P5085,2022-12,152,65.01,9881.66,0.1018
P5087,2022-12,169,65.71,11105.12,0.0966
P5088,2022-12,162,70.76,11463.88,0.0613
P5089,2022-12,155,71.04,11010.85,0.0916
P5090,2022-12,163,65.33,10648.95,0.1058
P5091,2022-12,162,66.78,10818.91,0.0744
P5092,2022-12,156,62.67,9777.14,0.108
P5093,2022-12,156,64.01,9985.25,0.08
P5095,2022-12,168,67.57,11351.63,0.0773
P5096,2022-12,161,68.17,10975.39,0.1016
P5098,2022-12,166,68.75,11411.91,0.1085
P5099,2022-12,156,71.38,11135.36,0.1
P5100,2022-12,150,71.6,10740.07,0.087
P5101,2022-12,148,66.51,9844.08,0.0743
P5102,2022-12,168,65.85,11062.99,0.1023
P5103,2022-12,156,70.64,11019.86,0.0629
P5105,2022-12,160,66.1,10576.63,0.0749
P5106,2022-12,169,63.61,10749.78,0.1046
P5108,2022-12,149,71.72,10685.96,0.0742
P5110,2022-12,163,67.91,11069.75,0.0954
P5111,2022-12,156,66.68,10401.93,0.0796
P5112,2022-12,163,66.98,10917.93,0.0887
P5114,2022-12,162,66.83,10826.19,0.0824
P5115,2022-12,156,67.2,10483.34,0.084
P5116,2022-12,168,70.65,11869.21,0.0613
P5117,2022-12,167,66.84,11162.32,0.0791
P5118,2022-12,156,64.52,10065.01,0.1009
P5119,2022-12,163,65.02,10598.03,0.0712
P5120,2022-12,152,67.71,10291.68,0.0963
P5001,2023-01,80,164.1,13127.98,0.0878
P5002,2023-01,88,172.25,15157.74,0.0894
P5004,2023-01,85,171.4,14569.03,0.0935
P5005,2023-01,88,171.46,15088.37,0.068
P5007,2023-01,89,165.86,14761.94,0.0858
P5008,2023-01,91,167.4,15233.48,0.0676
P5009,2023-01,89,164.58,14647.45,0.0809
P5010,2023-01,85,169.63,14418.14,0.0615
P5011,2023-01,82,167.0,13693.99,0.0941
P5012,2023-01,91,168.83,15363.61,0.0653
P5013,2023-01,89,163.7,14568.9,0.075
P5018,2023-01,81,166.28,13468.52,0.105
P5019,2023-01,80,172.56,13805.05,0.0963
P5020,2023-01,87,165.52,14400.41,0.065
P5021,2023-01,90,166.43,14978.34,0.0616
P5022,2023-01,87,166.44,14479.96,0.095
P5024,2023-01,84,170.26,14301.99,0.0864
P5025,2023-01,111,46.12,5119.55,0.1771
P5027,2023-01,111,49.52,5497.11,0.199
P5028,2023-01,117,55.28,6467.4,0.1642
P5029,2023-01,114,45.91,5234.04,0.2016
P5031,2023-01,124,54.4,6745.66,0.1632
P5032,2023-01,120,49.8,5975.42,0.194
P5033,2023-01,120,48.78,5853.92,0.1711
P5034,2023-01,114,49.97,5697.03,0.166
P5035,2023-01,110,51.69,5686.25,0.1666
P5036,2023-01,120,46.81,5617.48,0.1925
P5037,2023-01,122,50.87,6205.73,0.1725
P5038,2023-01,111,45.55,5055.92,0.2081
P5039,2023-01,114,48.53,5532.22,0.2069
P5040,2023-01,114,52.46,5980.83,0.1665
P5044,2023-01,112,54.16,6065.44,0.1636
P5045,2023-01,118,48.97,5779.04,0.1891
P5046,2023-01,112,54.01,6049.19,0.1952
P5047,2023-01,123,49.76,6120.2,0.1631
P5049,2023-01,91,62.94,5727.6,0.0729
P5050,2023-01,95,69.08,6562.2,0.0809
P5051,2023-01,90,64.91,5842.09,0.1016
P5052,2023-01,96,67.59,6488.59,0.1067
P5053,2023-01,95,65.71,6242.06,0.0726
P5054,2023-01,93,65.17,6061.13,0.0714
P5055,2023-01,101,71.22,7193.35,0.0628
P5056,2023-01,92,66.9,6154.6,0.0604
P5059,2023-01,100,65.53,6553.1,0.069
P5060,2023-01,99,65.07,6441.73,0.1098
P5061,2023-01,95,67.16,6380.23,0.0926
P5064,2023-01,97,65.11,6315.98,0.0783
P5065,2023-01,95,71.97,6837.21,0.0693
P5066,2023-01,91,65.17,5930.45,0.106
P5067,2023-01,93,68.24,6345.96,0.0922
P5068,2023-01,96,70.4,6758.19,0.0686
P5070,2023-01,97,71.97,6980.77,0.0844
P5071,2023-01,90,70.65,6358.26,0.0655
P5072,2023-01,98,70.41,6900.42,0.0803
P5073,2023-01,94,63.45,5964.7,0.0753
P5074,2023-01,92,62.43,5744.01,0.0669
