model_id,month,units_sold,avg_price,dealership_count,revenue
C1102,2023-11,143,20741,24,2965963
C1002,2023-12,58,41226,10,2391108
C1003,2023-12,125,28819,24,3602375
C1004,2023-12,122,29429,22,3590338
C1005,2023-12,158,21022,25,3321476
C1006,2023-12,88,57638,22,5072144
C1007,2023-12,125,28993,16,3624125
C1008,2023-12,146,58275,14,8508150
C1009,2023-12,170,41327,18,7025590
C1010,2023-12,538,29002,25,15603076
C1012,2023-12,141,41394,24,5836554
C1013,2023-12,36,87843,19,3162348
C1015,2023-12,182,40790,14,7423780
C1016,2023-12,111,87407,17,9702177
C1017,2023-12,249,28842,16,7181658
C1018,2023-12,344,20893,16,7187192
C1019,2023-12,66,86796,13,5728536
C1020,2023-12,45,87342,11,3930390
C1021,2023-12,426,40941,12,17440866
C1022,2023-12,134,59057,9,7913638
C1023,2023-12,452,29338,10,13260776
C1024,2023-12,148,58259,21,8622332
C1025,2023-12,171,58098,10,9934758
C1026,2023-12,25,88193,23,2204825
C1027,2023-12,38,86560,18,3289280
C1028,2023-12,26,88696,14,2306096
C1029,2023-12,25,87520,14,2188000
C1030,2023-12,25,87862,11,2196550
C1031,2023-12,94,88389,19,8308566
C1033,2023-12,25,86625,22,2165625
C1034,2023-12,27,88435,11,2387745
C1035,2023-12,26,87488,25,2274688
C1036,2023-12,80,87368,13,6989440
C1037,2023-12,50,88193,25,4409650
C1039,2023-12,458,21002,19,9618916
C1040,2023-12,160,20947,12,3351520
C1041,2023-12,476,21080,9,10034080
C1042,2023-12,25,86357,24,2158925
C1043,2023-12,151,21287,23,3214337
C1044,2023-12,120,29363,23,3523560
C1045,2023-12,26,88323,15,2296398
C1049,2023-12,446,20773,22,9264758
C1050,2023-12,128,29180,15,3735040
C1051,2023-12,158,21289,10,3363662
C1052,2023-12,124,28857,12,3578268
C1053,2023-12,105,40328,9,4234440
C1054,2023-12,108,40385,20,4361580
C1055,2023-12,27,88183,16,2380941
C1056,2023-12,120,29604,9,3552480
C1057,2023-12,109,88784,24,9677456
C1058,2023-12,75,58038,12,4352850
C1059,2023-12,154,20869,24,3213826
C1060,2023-12,126,29055,24,3660930
C1061,2023-12,156,21164,18,3301584
C1062,2023-12,158,58351,21,9219458
C1063,2023-12,146,57909,11,8454714
C1064,2023-12,64,57658,22,3690112
C1065,2023-12,108,40357,12,4358556
C1066,2023-12,418,29105,19,12165890
C1067,2023-12,89,58062,24,5167518
C1068,2023-12,73,58347,23,4259331
C1069,2023-12,150,21105,20,3165750
C1071,2023-12,126,29511,13,3718386
C1072,2023-12,73,88363,13,6450499
C1073,2023-12,102,40890,24,4170780
C1074,2023-12,562,28867,10,16223254
C1075,2023-12,129,29160,13,3761640
C1076,2023-12,154,20950,24,3226300
C1077,2023-12,25,86915,25,2172875
C1078,2023-12,326,20860,21,6800360
C1079,2023-12,151,20893,11,3154843
C1080,2023-12,108,41130,12,4442040
C1081,2023-12,397,29528,13,11722616
C1082,2023-12,164,20759,15,3404476
C1083,2023-12,125,29555,23,3694375
C1084,2023-12,68,57516,14,3911088
C1086,2023-12,589,20898,24,12308922
C1087,2023-12,83,57906,25,4806198
C1088,2023-12,122,29195,20,3561790
C1089,2023-12,454,29089,24,13206406
C1090,2023-12,432,28837,21,12457584
C1091,2023-12,26,87986,23,2287636
C1092,2023-12,26,86551,8,2250326
C1093,2023-12,87,88737,16,7720119
C1094,2023-12,149,57860,15,8621140
C1095,2023-12,26,86489,21,2248714
C1096,2023-12,172,41244,16,7093968
C1097,2023-12,26,86306,16,2243956
C1098,2023-12,72,58560,22,4216320
C1099,2023-12,121,29502,23,3569742
C1102,2023-12,164,20745,8,3402180
